black_id,black_rating
ehsanundertaker,1500
ehsanundertaker,1500
ehsanundertaker,1500
llxlxllxlxll,1857
incinerator,1027
jovitor,1814
ahaanomegas,1193
ahaanomegas,1177
keiwan,1640
keiwan,1674
keiwan,1785
keiwan,1560
keiwan,1500
d35tr0y3r,1500
d35tr0y3r,1381
eddyv20,1637
fermingonsalez,2174
docboss,1641
danilober,1805
docboss,1654
docboss,1666
docboss,1662
docboss,1655
docboss,1641
docboss,1647
docboss,1638
docboss,1634
docboss,1622
docboss,1612
hechmi,1523
docboss,1595
docboss,1602
docboss,1594
docboss,1603
docboss,1604
docboss,1613
docboss,1603
docboss,1592
docboss,1583
docboss,1590
docboss,1601
docboss,1609
docboss,1597
docboss,1602
docboss,1593
docboss,1583
docboss,1574
docboss,1563
docboss,1547
docboss,1410
docboss,1558
docboss,1410
docboss,1551
1063314,1674
docboss,1566
docboss,1576
docboss,1564
docboss,1555
docboss,1541
docboss,1548
docboss,1539
docboss,1549
docboss,1559
bestgame,1566
docboss,1559
flamingwind,1500
flamingwind,1593
flamingwind,1612
flamingwind,1676
flamingwind,1500
bernabe,1500
anatoliy287,1629
bernabe,1500
bernabe,1500
bernabe,1500
bernabe,1500
bernabe,1500
a-mb,1626
bernabe,1500
julianchoper,1584
sasunik,1500
feri1372,1229
dolg,1538
alandeejay,1586
alandeejay,1416
alandeejay,1564
alandeejay,1500
furkan123,1500
gelus,1611
batusai809,1359
gelus,1581
play33,1500
batusai809,1280
batusai809,1500
andreas00,1135
andreas00,1141
elfen,1336
andreas00,1133
marcton999,1377
marcton999,1372
hagi,1572
andreas00,1150
andreas00,1154
ajji58,1341
andreas00,1162
andreas00,1155
andreas00,1157
ajji58,1345
saeb_59,1468
andreas00,1170
andreas00,1181
davidffd,1130
skandar,1591
kingssacrifice,1632
andreas00,1195
sudi_george123,1339
andreas00,1182
pavel91,1303
andreas00,1201
andreas00,1187
andreas00,1194
andreas00,1173
andreas00,1185
andreas00,1197
andreas00,1152
ajji58,1303
andreas00,1057
sarper361,1114
andreas00,1126
andreas00,1128
andreas00,1104
andreas00,1110
andreas00,1101
andreas00,1108
dineshg,1292
andreas00,1108
stonecollector,1521
andreas00,1118
andreas00,1120
akel61,1843
kishomat,1896
galwain,1793
kaskade24,1826
kishomat,1889
stepanbait,1777
kishomat,1894
kishomat,1904
sleppup,1858
kishomat,1906
montazerin,1959
kishomat,1871
kishomat,1855
kishomat,1868
yorch7,1895
kishomat,1849
kianoush-esl,1805
kishomat,1829
chessssehc,1801
kingoflosers,1752
kishomat,1837
kishomat,1844
overthehills,1979
kishomat,1845
logos7,1812
mangesh57,1792
foucheval,1887
kishomat,1838
kishomat,1830
kishomat,1841
kishomat,1852
susi1117,1769
kishomat,1852
kishomat,1843
thatmanlyllama,1854
thatmanlyllama,2145
thatmanlyllama,2129
reza-kondazi,1901
tori92,2087
tori92,2073
sunsettosunrise,2066
belgranocbafilialita,1908
tori92,2067
huntermind,1792
tori92,2052
artsk757,1710
tori92,2062
marikov,2096
danlokgarzon,2027
2700172,1924
babacom,1997
tori92,2072
2700172,1923
tori92,2040
tori92,2038
nolp,2078
astass,1618
tori92,2013
tori92,1994
tori92,1968
elena1,1711
gid,1706
vladimir-kramnik-1,1674
vladimir-kramnik-1,1685
vladimir-kramnik-1,1698
dater,1772
javadhajizadeh,1545
vladimir-kramnik-1,1713
vladimir-kramnik-1,1703
pawnsya,1770
vladimir-kramnik-1,1698
join7,1477
vladimir-kramnik-1,1706
vladimir-kramnik-1,1701
vladimir-kramnik-1,1689
vladimir-kramnik-1,1677
vladimir-kramnik-1,1687
vladimir-kramnik-1,1675
manouch339,1667
cakmakfevzi2012,1641
vladimir-kramnik-1,1638
vladimir-kramnik-1,1623
rroig,1617
vladimir-kramnik-1,1618
vladimir-kramnik-1,1602
vladimir-kramnik-1,1581
vladimir-kramnik-1,1565
vladimir-kramnik-1,1573
boris90157311,1614
pramath91,1500
mahdi20014,1694
xlarevo,1493
vladimir-kramnik-1,1577
storozh,1713
vladimir-kramnik-1,1567
vladimir-kramnik-1,1579
vladimir-kramnik-1,1597
ozi,1452
thiago5555,1500
vladimir-kramnik-1,1626
vladimir-kramnik-1,1610
fruztasi,1583
vladimir-kramnik-1,1607
vladimir-kramnik-1,1586
vladimir-kramnik-1,1584
vladimir-kramnik-1,1564
vladimir-kramnik-1,1586
jalilroozban,1465
dasalvarp,1494
sjamal99,1133
sjamal99,1151
farshad54,1797
lajniko,1581
threefoxes,1571
alexey33,1497
go90,1403
8124524987,1348
scarfachess,1335
great-mate-super-gre,1679
great-mate-super-gre,1811
jjlopez,1199
great-mate-super-gre,1802
great-mate-super-gre,1793
juanca_22,1287
fazkaz,1325
fazkaz,1321
great-mate-super-gre,1739
corilus1,1405
astropaulo,1108
great-mate-super-gre,1670
great-mate-super-gre,1620
great-mate-super-gre,1620
great-mate-super-gre,1620
andi74,1416
great-mate-super-gre,1500
adivanov2009,1454
adivanov2009,1469
motacarlos,1721
chessfishers,1763
satanhell,1700
chessfishers,1772
shikantaza,1768
chessfishers,1741
stonedragon,1537
chessfishers,1841
avaysberg,1581
chessfishers,1833
chessfishers,1833
chessfishers,1808
chessfishers,1695
fairnessfirst,1539
kylarr,1275
davidena,1311
iriskesss,1379
an73r05,1293
kylarr,1320
kylarr,1347
sendy1311,1340
kylarr,1300
khosro1340,1374
kylarr,1368
kylarr,1425
kylarr,1387
kylarr,1458
miki_von_ra2n,1393
sercrumb,1081
anemos_pm,1375
futuro_gm22,2208
azzix13,1500
marantz3,2526
futuro_gm22,2208
azinrah,1634
assasin_creep,1723
futuro_gm22,2204
ray44,1849
st2orm,2063
futuro_gm22,2188
futuro_gm22,2187
ronjas,2123
alfio,1999
futuro_gm22,2168
bouchon,1600
greenpeace48,1639
mastersalomon,1923
mastersalomon,1929
boberarena,2124
mastersalomon,1924
h2oh2o,1791
jokijo2002,1749
mastersalomon,1927
mastersalomon,1943
rahim-faramarzi,1466
lopinnho2016,1820
mastersalomon,1970
mastersalomon,1980
majid141,1971
mastersalomon,1975
laussy,1817
kaji_djagal,1805
mastersalomon,1979
mastersalomon,1971
mastersalomon,1979
alkun57,1941
whiteknight8x8,1977
mastersalomon,1972
jul-ana,1244
mastersalomon,1970
licko,2152
nru5561054,1785
mastersalomon,1978
kingscrusher-youtube,2303
mastersalomon,1971
hazard56,2149
mastersalomon,1956
blessedup,1876
mrpro9753,1761
st2orm,2055
elgizawy,1906
blessedup,1878
blessedup,1896
blessedup,1888
saudgsf,1737
papase,1875
blessedup,1876
mrciguma,1867
mrciguma,1862
edarfix,2056
jasthewas,1700
curvyhat,1810
taranga,1307
taranga,1299
taranga,1299
atarasenko,1634
adilsontxyw,1530
taranga,1281
shahen07,1344
taranga,1277
taranga,1277
sanchitkaushal,1047
taranga,1277
taranga,1285
temi2017,1090
killerbrecht,1255
taranga,1283
whfo,1267
taranga,1270
taranga,1281
taranga,1292
piroz_xucestih,1293
taranga,1317
taranga,1305
taranga,1305
vikrant_dalvi,1466
taranga,1299
jamila1234,1232
hknight_chess,2108
taranga,1289
taranga,1289
yugesh_naidu,1311
taranga,1289
andreas636,1484
armourbuddy,1810
taranga,1289
snapper,1500
taranga,1297
moon50,1485
italiantranslator,1211
taranga,1280
naoufel,1765
torri_tentori,1899
sasmitha,1910
sasmitha,1901
fabrysgo,1958
sasmitha,1923
meldysen,1640
sasmitha,1914
mat43,1841
mg196893,1183
bz,1818
crazyscientist1,1015
checkmate3141,1779
crazyscientist1,1015
checkmate3141,1779
crazyscientist1,1015
crazyscientist1,1015
unicornz,2305
klopstockus,1484
bryguy,1442
avestruz,1415
crazyscientist1,845
crazyscientist1,789
tahsinkayas,1006
crazyscientist1,806
crazyscientist1,818
crazyscientist1,831
koksalakdeniz,1216
koksalakdeniz,1214
pedronev,1500
crazyscientist1,844
pedronev,1500
crazyscientist1,845
crazyscientist1,845
goosebumps,1121
criscola,850
crazyscientist1,930
crazyscientist1,965
thejuicecar,999
phazon23,1083
crazyscientist1,1069
crazyscientist1,1123
crazyscientist1,1187
riccovieira,1300
crazyscientist1,1271
crazyscientist1,1500
unicornz,2305
sombra_knight,1443
gighellone,1155
iamaliveandbored,1158
sparkyman,1324
sparkyman,1324
iamaliveandbored,1158
sparkyman,1324
iamaliveandbored,1148
aleff_blendon,1165
silasolveirasilva,1295
iamaliveandbored,1164
iamaliveandbored,1168
godk2001,1156
iamaliveandbored,1157
iamaliveandbored,1151
hirenmac44,1127
dmarin5983,1223
cacarot,1166
iamaliveandbored,1137
iamaliveandbored,1125
agvega14,1838
rl12,2026
zhaska,1714
zhaska,1704
bartoszgala,1743
jmobley0429,1711
zhaska,1713
omega76,1728
zhaska,1685
canadave,1679
zhaska,1706
pronew,1722
juan67,1771
zhaska,1713
zhaska,1702
bobchess77,1674
azizhoca,1628
zhaska,1674
zeya2500,1734
zhaska,1695
zhaska,1687
dac23,1577
cokoy,1700
zhaska,1699
heliomarin,1733
zhaska,1719
flavio1985,1722
zhaska,1717
gorsh78,1660
zhaska,1719
rafael000,1694
zhaska,1720
zhaska,1720
marik1914,1725
zhaska,1697
marik1914,1738
zhaska,1706
marik1914,1740
zhaska,1704
marik1914,1720
shahinzare0911,1694
aswood,1760
shiwen,2199
shiwen,2231
kijek,2240
jatekos,2122
shiwen,2178
lupanama,2420
shiwen,2219
lupanama,2405
apfelschalen,1676
apfelschalen,1676
leprotto14,1309
atreblabo,1573
apfelschalen,1658
apfelschalen,1658
c_player,1240
apfelschalen,1658
muhammed3,1500
apfelschalen,1658
meedhos,1500
apfelschalen,1658
topranklanc,1403
docloas,1531
apfelschalen,1596
ekber,1660
apfelschalen,1676
psl35,1503
apfelschalen,1500
mikailmalik,1433
pimentars,1985
igorigorigorigorigor,1863
swordswiper,1250
thechessdetective,1770
thechessdetective,1770
opabinia2401,1447
laurenzchess,1494
retestone,1832
hqfrequency,1824
thechessdetective,1770
thechessdetective,1770
fadygeorge,1625
thechessdetective,1770
thechessdetective,1770
chessqueen48,1950
knightkenan,2134
anonymous_enemy,1500
lance5500,2621
beepbeepimajeep,1500
mysterious_expert,2209
anonymous_enemy,1500
lance5500,2621
anonymous_enemy,1500
anonymous_enemy,1500
beepbeepimajeep,1500
eldiablo5,1907
eldiablo5,1886
tsiri86,1648
eldiablo5,1876
eldiablo5,1876
solidchess_hehe,1562
solidchess_hehe,1562
solidchess_hehe,1562
solidchess_hehe,1562
ahmadirr,1657
solidchess_hehe,1562
solidchess_hehe,1562
solidchess_hehe,1562
brazil01,1682
lzchips,2207
solidchess_hehe,1562
lzchips,2207
solidchess_hehe,1562
lzchips,2207
solidchess_hehe,1562
lzchips,2207
solidchess_hehe,1562
lzchips,2207
solidchess_hehe,1562
hmoumen,1934
solidchess_hehe,1562
solidchess_hehe,1562
lzchips,2210
solidchess_hehe,1562
deadintheend,1708
shakura,1784
lzchips,2210
solidchess_hehe,1562
lzchips,2210
solidchess_hehe,1562
solidchess_hehe,1562
lzchips,2210
solidchess_hehe,1562
lzchips,2210
solidchess_hehe,1562
solidchess_hehe,1562
lzchips,2314
solidchess_hehe,1562
lzchips,2291
solidchess_hehe,1562
lzchips,2291
solidchess_hehe,1334
solidchess_hehe,1486
williamzhi,1495
williamzhi,1484
rati0nal,1500
rati0nal,1500
williamzhi,1487
williamzhi,1498
antoinemorazin,1538
williamzhi,1486
williamzhi,1486
williamzhi,1489
williamzhi,1478
abujssar,1489
amithchess,1478
amithchess,1468
abujssar,1468
amithchess,1490
abujssar,1467
ark85,1497
kasparidzec,1599
cscapsule,1532
amithchess,1504
tiger100,1581
amithchess,1521
amithchess,1511
amithchess,1522
amithchess,1530
freedombanker,1558
amithchess,1532
amithchess,1540
yespleasemor3,1574
dnaveenkumar1,1530
amithchess,1539
mjkv90,1556
amithchess,1550
satoichi,1553
alexdp777,1574
thenextbattle,1570
amithchess,1572
casertaone,1578
amigodan,1564
amithchess,1583
gyryth,1536
amithchess,1584
niagrad,1604
amithchess,1594
iwlsmokeu,1584
gtkc7773,1651
laode_syahril,2119
alik34,1991
laode_syahril,2119
laode_syahril,2119
domyaty1953,2113
laode_syahril,2156
ginreck,2103
bringue,1955
laode_syahril,2164
karakiller87,2040
laode_syahril,2193
laode_syahril,2173
erdene123,2008
laode_syahril,2098
beamall,2117
laode_syahril,2010
laode_syahril,1983
posmacaco,1928
srinathpads,1719
laode_syahril,1662
memoryst,1500
antons,1658
antons,1658
antons,1665
antons,1675
imakitty,1675
yakov123,1771
antons,1671
griq333,1994
antons,1663
antons,1663
antons,1660
antons,1660
nikitosspb,1755
antons,1660
yakov123,1840
altaets,1705
antons,1633
e-shaposhnikov,1500
ajaykl,1911
antons,1614
antons,1614
antons,1614
antons,1624
antons,1624
shadytoffeebackup,1736
shadytoffeebackup,1736
shadytoffeebackup,1725
electric_max,1711
grsa,1263
shadytoffeebackup,1715
grsa,1263
kittyhazelden,1500
efc1985,1846
robixy,2028
robixy,2016
eastchess,1536
milanello,1993
robixy,2045
raphdm,1740
robixy,2062
akin_fatih,1762
maksim_starshiy,1517
robixy,2082
robixy,2082
robixy,2093
chess12377,1909
limax,1906
robixy,2075
gena_1971,1912
robixy,2083
robixy,2087
stoptryingsodamnhard,1903
robixy,2099
robixy,2113
glavin,1989
bichara,2028
robixy,2122
philipmarlowe,1999
dr61,1999
robixy,2146
maltetillmarconi,2027
robixy,2146
robixy,2137
robixy,2131
robixy,2146
robixy,2139
robixy,2132
robixy,2116
abdollahi41347,1784
robixy,2131
filipzkonopii,2229
robixy,2108
blackavar,2120
robixy,2108
albert_vicario,2086
robixy,2119
aleks1963,1867
asder123,1578
robixy,2111
achille52,2043
srap,1826
robixy,2088
vrg2311,1233
mansour99,1664
vrg2311,1233
oguzkagangurer,1621
lovingagneja,1506
oguzkagangurer,1613
oguzkagangurer,1629
daniyarchik,1614
dastan-2009,1501
oguzkagangurer,1603
oguzkagangurer,1607
oguzkagangurer,1607
oguzkagangurer,1610
nickm3,1557
oguzkagangurer,1607
andrey_shans,1564
oguzkagangurer,1600
admirim_i,1635
oguzkagangurer,1621
songhuonggiang,1573
pushkin777,1599
frean,1645
divendi,1687
bojan100,1536
frank01,1706
bastim,1796
frank01,1706
rtuudo2,1727
frank01,1706
mrtaki,1462
johnrunner,2052
maksim89,1500
dragonslayer04,1251
dragonslayer04,1354
nasiolla,1566
alfredo17,1941
bontakriks,1823
alfredo17,1937
bontakriks,1828
mahmoodms,1805
bontakriks,1849
ibraimo,1942
bontakriks,1844
snake-mark,1823
pashakiller,1893
ed025,1808
bontakriks,1819
andilton,1838
ibraimo,1914
bontakriks,1812
bontakriks,1822
bontakriks,1809
computer-1,1920
bontakriks,1823
bontakriks,1831
nrrbar,1893
maldini777,1803
koly2015,1808
bontakriks,1810
bontakriks,1799
louaysakka,1809
bontakriks,1798
hephaestion,1762
bontakriks,1811
turnamel,2084
ireallylikechess,1818
ireallylikechess,1818
nomatter9230,1748
grey-knight,1797
nomatter9230,1674
meisam71,1737
nomatter9230,1693
myjm,1648
nomatter9230,1556
benea,1734
ibyami,1736
nomatter9230,1620
rancio,1788
nomatter9230,1887
warriorwarrior,1801
ridics,2166
ridics,2153
nezaisiu,1784
ridics,2137
keresch,2072
ridics,2109
fl0yd,1725
ridics,2120
renanreis,2276
momas,1831
ridics,2085
ridics,2079
marcodisogno,1509
ridics,2076
bigmonster4,1407
samwmsrachel,1500
kristiangarcia,1576
mucizeci,1888
mahmoud-0,1951
mucizeci,1859
mahmoud-0,2036
mahmoud-0,2041
udav202,2032
mahmoud-0,2119
mahmoud-0,2115
chesspain22,2198
mahmoud-0,2074
yogeshvar,2299
luisphotosmadrid,1796
mahmoud-0,1960
mahmoud-0,1500
alivalizadeh,1500
mahmoud-0,1500
alivalizadeh,1500
martynika,1500
enoti222,1772
kedziorkowa,1559
operadora5,1661
jsviana,1785
dboenn,1665
dboenn,1677
guestpadawan,1723
dboenn,1696
guestpadawan,1702
deepblueincarnate,1674
pfshawns,1748
strahinja10,1874
twograpes,2103
strahinja10,1861
strahinja10,1861
arrobacutralco,1781
jofer,1758
strahinja10,1852
area11,1680
camus133,1574
spillpants,1630
area11,1654
monkeyofwar,1166
rooksuras12,1385
monkeyofwar,1195
danny77,2150
sparklehorse,2501
danny77,2150
lance5500-youtube,2406
danny77,2150
danny77,2150
danny77,2150
danny77,2150
danny77,2150
danny77,2150
danny77,2150
danny77,2150
danny77,2139
danny77,2139
lorenzo_fkl,1384
danny77,2139
aguilajc,1929
freetochoose,1525
laurenzchess,1586
anandrao,1484
lesauteurdeclasse,1746
lesauteurdeclasse,1746
jacob1991,1333
the_loving_boy,1596
panisaggg25,1940
the_loving_boy,1598
aleksandrs79,1529
the_loving_boy,1621
sedoy1337,1188
the_loving_boy,1608
lance5500,2621
anna1997,2251
sazed,2102
anatolii777,2048
nello1,1966
sazed,2104
fcomoreno,2087
gleb,1838
nulozechecs,1980
sazed,2095
sazed,2089
jebisesome,1876
sazed,2079
greenpeace48,1694
sazed,2075
sazed,2082
fjoriol,1639
arfanssianaklangitt,1827
sazed,2098
karl_munchhausen,2084
sazed,2108
sazed,2108
hamidic,1906
sazed,2121
sazed,2119
prabhakarchand1,1662
ntam,1237
twizzcliff,1306
ntam,1100
ca-va-lier,1590
realmadrid69,875
ntam,1335
ntam,1500
iammzys,1535
clash_royale,1542
clash_royale,1550
clash_royale,1571
erdem2008,1319
clash_royale,1560
erdem2008,1329
erdem2008,1335
clash_royale,1542
clash_royale,1561
clash_royale,1554
nikolai6,849
shalaly,1075
clash_royale,1549
diegolivo,1199
clash_royale,1542
gevikefe,1091
clash_royale,1533
fmshawnrl123,2318
booker13,2173
fmshawnrl123,2298
philodina,2014
dastan-2009,1626
augustus33,1640
dastan-2009,1649
slydess,1466
dastan-2009,1656
trotil45,1560
dastan-2009,1683
kanali,1716
dastan-2009,1669
kanali,1733
clikmate,1979
zimer98,1563
dastan-2009,1641
feridoon2222,1761
dastan-2009,1633
dastan-2009,1624
carachecity,1593
dastan-2009,1605
dastan-2009,1588
leonardook,1584
caspert,1563
summu,1885
dastan-2009,1582
david1_tev,1628
minaturesquid,1179
dinobzik,1185
maismaus,1264
dannyboyzo,1098
dinobzik,1191
dinobzik,1158
dinobzik,1167
vedas,946
dinobzik,1160
eallerg,1217
gianflisi,1422
dinobzik,1170
dinobzik,1146
jpaz96,984
dinobzik,1133
blade119,1118
tatay,1161
dinobzik,1159
dinobzik,1175
dinobzik,1192
dinobzik,1210
khaefear,1262
cookiebiscuit,1263
giselab,1133
dinobzik,1246
diente,1269
dinobzik,1234
basaew,1594
lance5500,2621
dinobzik,1216
drchitranjanmittal,1530
vitaminex,1848
dinobzik,1174
rajesh170293,1221
dinobzik,1146
dinobzik,1111
nhh,1227
dinobzik,1169
dinobzik,1192
hyildiz07,1237
survivor33,1309
brukaef,1252
dinobzik,1285
dinobzik,1197
dinobzik,1310
daktilo,1471
bjarne27,1147
jakob2000,1913
lance5500,2621
lance5500,2621
noobdude,1656
mia2011,1844
noobdude,1647
mohsen851,1762
killer2017,1939
noobdude,1644
bayabaya,1612
noobdude,1648
taylol,1488
noobdude,1659
noobdude,1648
dolicho,1457
noobdude,1656
mazoong,1437
nariman_masoumi,1436
mat43,1692
noobdude,1624
chessnam,1552
noobdude,1627
lgonzaguille,1586
konstantin1567,1542
noobdude,1618
noobdude,1624
noobdude,1614
noobdude,1631
vladchess10,1413
noobdude,1636
nitxcool,1597
mistershy,1588
supayali,1560
noobdude,1622
strongpawn23,1998
noobdude,1602
chapavol,1786
noobdude,1589
escote34,1986
noobdude,1572
riccardoscacchi,1935
mburch1974,1865
bichodoido,1921
mburch1974,1861
mburch1974,1861
andrian,1809
mburch1974,1874
mburch1974,1896
andrealox,2022
mburch1974,1895
freehumanity,2207
mburch1974,1908
mburch1974,1899
mysterious_expert,2061
mburch1974,1899
mburch1974,1899
mburch1974,1886
mburch1974,1898
jahbey913,1303
mburch1974,1906
mburch1974,1906
mburch1974,1906
airys,1790
aungphyominarsam,1983
mburch1974,1905
sudebala,1816
tanjerry,1972
heeboell,1857
ashishbarda,1894
tanjerry,1947
tanjerry,1936
davidthechessiah,1880
tanjerry,1921
s7serg,1621
eraldii,1902
tanjerry,1901
aifel,1717
tanjerry,1894
tanjerry,1893
baykus,2125
gondolin,2122
tanjerry,1916
saleee565,1914
tanjerry,1889
tanjerry,1887
tanjerry,1893
gio95,1890
tanjerry,1912
spark8,1682
tanjerry,1942
tanjerry,1954
anshu123,1771
tanjerry,1952
momas,1975
radiomaryjak,1986
divasatanica,1397
tanjerry,1970
jncusters,1320
male_pawn_star,1500
cantaloop,1311
knotten93,1381
wachmacher,1421
wiggleitjiggleit,1465
wiggleitjiggleit,1457
wiggleitjiggleit,1447
simplymaster,1439
jourapoura,1081
wiggleitjiggleit,1448
simplymaster,1446
penguin_lo,1436
wiggleitjiggleit,1441
lance5500,2621
manisgigantea,1500
manisgigantea,1500
saviter,1679
per1966,1670
saviter,1701
morg1515,1923
ilkerk,1698
saviter,1717
li1chess,1723
saviter,1719
acuario22,1765
saviter,1710
saviter,1722
abcheck,1768
saviter,1740
saviter,1737
bayron45,2008
alperbaba5225,1605
raitenis,1659
saviter,1698
cris36,1613
saviter,1681
saviter,1681
saviter,1696
episode,1699
saviter,1724
slm_mhr,1733
quadrivium7,1801
saviter,1730
saviter,1719
leps000,1716
wilden,1825
saviter,1684
saviter,1695
majorwarren,1717
saviter,1693
saviter,1702
yosoyfenix,1709
maicon92,1734
a_th-19,1882
toitles,1510
toitles,1518
joshuaking,1623
blackjack68,1454
toitles,1505
toitles,1499
catire49,1313
jermad,1452
toitles,1494
mauriciopemo,1309
rfabian,1421
toitles,1513
toitles,1513
toitles,1509
carlesgis,1691
toitles,1505
jarekc,1474
hamaramanish,1570
nadsen,1351
toitles,1484
toitles,1473
destef,1604
toitles,1461
toitles,1448
sgbarrys,1515
toitles,1444
sgbarrys,1520
toitles,1439
mrcrusher,2085
mrcrusher,2084
amiriali,1509
acamus66,2030
mike007,2104
udav202,2010
aquinas,2087
udav202,1899
singyoursong42,2015
singyoursong42,2015
ogeldi,1793
singyoursong42,2015
ogeldi,1793
kiathong,1500
smartduckduckcow,1882
smartduckduckcow,1882
smartduckduckcow,1901
smartduckduckcow,1897
duckduckfrog,1539
smartduckduckcow,1890
smartduckduckcow,1887
smartduckduckcow,1887
ducksandcats,1821
ducksandcats,1821
maxzep64,1842
ducksandcats,1821
duckduckcow,1832
ducksandcats,1821
duckduckcow,1832
ducksandcats,1821
ducksandcats,1821
vezir9,1820
ducksandcats,1821
ducksandcats,1821
ducksandcats,1830
muligan07,1311
ducksandcats,1830
ducksandcats,1842
reda2345,1730
ducksandcats,1845
ducksandcats,1856
2700172,1883
michal220,1449
ducksandcats,1851
chess_pro_107,1899
ducksandcats,1861
partoazhdary11,1698
jtg2016,1906
ducksandcats,1873
ducksandcats,1873
ducksandcats,1875
bobbytal,1842
ducksandcats,1853
ducksandcats,1840
wall-of-shields,1696
ducksandcats,1824
lussesvend,1444
dico-hd,1406
dico-hd,1431
hamuoshkabae,1372
dico-hd,1441
dico-hd,1412
jayesh1g,1500
mineralkin,1426
dfdghgh,1535
mineralkin,1442
kvazarteoriyastrun,1898
dfdghgh,1507
dfdghgh,1497
dfdghgh,1487
dfdghgh,1488
dfdghgh,1501
dfdghgh,1491
dfdghgh,1479
dfdghgh,1483
stama001,1781
chessnovato,1749
angelmedina,1403
dfdghgh,1490
dfdghgh,1500
dietrich1938,1732
dfdghgh,1505
dfdghgh,1495
aigus,1800
dfdghgh,1502
mc11,1530
thiagomarcal123,1473
adabriwala,1467
dfdghgh,1502
dfdghgh,1502
redheadschinken,1416
mrhawk,1048
mrhawk,1091
mrhawk,1091
tiquira,891
mesopotamien,938
mrhawk,1125
grinders101,1529
assasin_creep,1734
assasin_creep,1726
eddie_marx,2003
assasin_creep,1742
steustache,2269
assasin_creep,1744
duck3ds,1578
picchiolu,1820
picchiolu,1820
lance5500,2621
picchiolu,1820
gustavox,1403
gjroberts33,1771
curry117,1549
chudoyudo,1728
minouminou1965,1515
curry117,1585
curry117,1591
magrabi,1455
curry117,1591
wilmersun,1230
columbo7,1573
foreverunder1500,1392
curry117,1582
gespinosaj,1730
curry117,1581
unlz,1505
ya_boy_agent,2212
adei,1226
lcf64,1885
hugomazochi,2204
responsible_peach,1500
berkaybahadr,1819
aks_oks,1477
adn_bravo88,1500
cdvh,1706
chess-brahs,2036
arda2828,1671
chess-brahs,2008
arda2828,1678
corol,1465
msexeter,1756
niftyleopard,1779
factionmaster,1447
chess-brahs,1980
bugzzila,1500
swordswiper,1295
chess-brahs,1967
xstorm59,2033
xstorm59,2033
parisialbairak,1500
pocin1,1567
serdanrojas,1500
xstorm59,2033
greenphoennix,1500
ioniolep,1500
trito,1336
ioniolep,1500
lukarpov,1802
lukarpov,1802
lukarpov,1802
marantz3,2524
lukarpov,1802
lukarpov,1802
derrotado,2468
lukarpov,1802
lukarpov,1802
lukarpov,1802
lukarpov,1802
lukarpov,1802
lukarpov,1802
lukarpov,1802
lukarpov,1802
chess-stat,2500
e-shaposhnikov,1500
lukarpov,1802
kastorcito,1500
iamyourfather,2305
lukarpov,1802
lukarpov,1802
seppo,2417
chess-stat,2500
lukarpov,1802
kastorcito,1500
lukarpov,1802
kastorcito,1500
lukarpov,1802
lukarpov,1802
lukarpov,1802
titlekiller,2473
radchenko1939,2147
mindworm,2168
lolmens,2134
sefertasli-sapik,2191
lolmens,2151
elysiantri,2203
cavarma,2266
lolmens,2124
lolmens,2103
amine-elhijazi,2043
lolmens,2094
ja45,2130
borazjooniran1,2035
lolmens,2041
lolmens,2008
gomer13579,2091
lolmens,1989
sabariboss,1540
lolmens,2002
lolmens,1952
valera1954,1883
xek0ff,1949
lolmens,1769
lolmens,1645
branconi,2030
lolmens,1512
lolmens,1403
kaksefc,1905
dd0mino2,1842
ourszinzolin,1885
kaksefc,1901
eskipur,1955
kaksefc,1924
kaksefc,1919
bano,1912
kaksefc,1920
kaksefc,1907
tarekahmed91066,1914
kaksefc,1932
amidou,1906
kaksefc,1954
olivierser,2020
slavomirmiliccc,1836
dubolom228,1584
kaksefc,1949
kaksefc,1961
limuchi,1886
sar7an,1977
martin107,1922
kaksefc,1923
kaksefc,1935
kaksefc,1941
kaksefc,1943
qupdate,1996
kaksefc,1903
giosav,1882
bignoob1409,2014
drillinger,1779
abidara,1984
bignoob1409,2109
mysalek,1977
bignoob1409,2134
peter1977,1917
burekovic_fm,2055
bignoob1409,2145
sel2525,1945
bignoob1409,2122
abdiguna39,1757
bignoob1409,2100
bignoob1409,2132
whizzz,1860
lordofking,2220
-0olo0-,1860
monsieurpatate,2208
lordofking,2175
dake78,1668
lordofking,2171
lordofking,2162
rezakamran12,1700
lordofking,2121
jayvolt,2162
lordofking,2028
niko70,2064
kevin_l,2195
lordofking,1815
lordofking,1716
anwar_answer,1575
kerilka,1728
mika2012,1776
mika2012,1776
leonheart,2036
kerilka,1718
mika2012,1776
mika2012,1776
kerilka,1718
mika2012,1776
wizzards,1397
wizzards,1397
wizzards,1411
wizzards,1425
wizzards,1440
gelium,1822
kn89,1513
philbsd,1523
zey89,1387
onditmerciqui,1572
kn89,1523
kn89,1527
moraisbatista,1537
ylmzyldrm,1513
uniak,1654
belikemike,1532
kn89,1554
kn89,1564
kn89,1558
xccam,1563
romansad,1580
vic44,1515
gkkob,1650
kn89,1543
kn89,1554
ragnar_96,1478
kn89,1535
kn89,1526
ozgur_gokbulut_2001,1477
femull33,1496
fdv77,1505
kn89,1517
kn89,1528
dom_barone,1537
anvar1995,1556
kn89,1539
kn89,1551
luigi2016,1478
kn89,1576
pantrohf,1522
